WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 288-462-665
127.0.0.1 - - [24/Jun/2026 16:00:29] "GET /api/health HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:33] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:33] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:33] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:33] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:41] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:41] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:47] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:47] "GET /api/prediction?mission_id=6 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:47] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:47] "GET /api/charts?mission_id=6 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:51] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:51] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:51] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:51] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:55] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:55] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:55] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:55] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:58] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:58] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:58] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:25:58] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:06] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:06] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:06] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:06] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:13] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:13] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:13] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:13] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:21] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:21] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:21] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:21] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:29] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:29] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:29] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:29] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:37] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:37] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:37] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:37] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:41] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:41] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:47] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:47] "GET /api/prediction?mission_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:47] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:47] "GET /api/charts?mission_id=4 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:53] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:53] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:53] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:26:53] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:01] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:01] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:01] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:01] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:09] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:09] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:09] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:09] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:17] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:17] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:17] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:17] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:25] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:25] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:33] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:33] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:33] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:33] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:41] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:41] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:49] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:49] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:49] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:49] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:57] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:57] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:57] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:27:57] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:05] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:05] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:05] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:05] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:13] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:13] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:13] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:13] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:21] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:21] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:21] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:21] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:29] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:29] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:29] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:29] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:37] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:37] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:37] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:37] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:45] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:45] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:45] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:45] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:53] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:53] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:53] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:28:53] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:01] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:01] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:01] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:01] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:09] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:09] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:09] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:09] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:17] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:17] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:17] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:17] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:25] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:25] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:33] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:33] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:33] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:33] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:41] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:42] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:42] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:42] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:42] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:49] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:49] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:49] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:49] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:50] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:50] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:50] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:50] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:57] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:57] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:57] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:57] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:58] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:58] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:58] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:29:58] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:05] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:05] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:05] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:05] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:06] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:06] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:06] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:06] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:13] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:13] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:13] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:13] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:14] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:14] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:14] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:14] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:22] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:22] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:22] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:22] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:31] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:31] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:31] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:31] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:39] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:39] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:39] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:39] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:47] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:47] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:47] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:47] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:55] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:55] "GET /api/overview HTTP/1.1" 200 -
